Date,Weighted Industry Change,RLGY Change
2018-05-21,0.0016227552189199,0.0016227552189199
2018-05-22,-0.0064698685957856,-0.0064698685957856
2018-05-23,0.000819355095809,0.000819355095809
2018-05-24,-0.0131201190173065,-0.0131201190173065
2018-05-25,-0.0008333524068194,-0.0008333524068194
2018-05-29,-0.0021052310341281,-0.0021052310341281
2018-05-30,0.0058724575818948,0.0058724575818948
2018-05-31,-0.0095753346316855,-0.0095753346316855
2018-06-01,-0.0279749501023278,-0.0279749501023278
2018-06-04,0.0068463774782369,0.0068463774782369
2018-06-05,0.0122880933682703,0.0122880933682703
2018-06-06,0.0272536523326553,0.0272536523326553
2018-06-07,-0.0138380202202247,-0.0138380202202247
2018-06-08,0.0194294875145938,0.0194294875145938
2018-06-11,0.0,0.0
2018-06-12,0.0080709786137576,0.0080709786137576
2018-06-13,-0.0392786140127357,-0.0392786140127357
2018-06-14,0.0228595659442023,0.0228595659442023
2018-06-15,0.0044770293739454,0.0044770293739454
2018-06-18,-0.019152453266851,-0.019152453266851
2018-06-19,0.0116424405624939,0.0116424405624939
2018-06-20,-0.0422651067367753,-0.0422651067367753
2018-06-21,-0.008130103861128,-0.008130103861128
2018-06-22,0.0180102951024978,0.0180102951024978
2018-06-25,-0.0126528573869498,-0.0126528573869498
2018-06-26,-0.0106655287672349,-0.0106655287672349
2018-06-27,-0.0172935422846343,-0.0172935422846343
2018-06-28,0.0101500239975773,0.0101500239975773
2018-06-29,-0.0043668289578837,-0.0043668289578837
2018-07-02,0.0070175374020204,0.0070175374020204
2018-07-03,0.0103941000230469,0.0103941000230469
2018-07-05,0.008116212528665,0.008116212528665
2018-07-06,-0.0172995710638643,-0.0172995710638643
2018-07-09,0.0107342202736165,0.0107342202736165
2018-07-10,-0.0156447753848952,-0.0156447753848952
2018-07-11,0.0038860169767208,0.0038860169767208
2018-07-12,-0.0059803242443811,-0.0059803242443811
2018-07-13,-0.0021487384368528,-0.0021487384368528
2018-07-16,-0.0176571860265434,-0.0176571860265434
2018-07-17,0.0158102194012113,0.0158102194012113
2018-07-18,0.0056447745067583,0.0056447745067583
2018-07-19,0.017331006059468,0.017331006059468
2018-07-20,0.0047088484644208,0.0047088484644208
2018-07-23,-0.0051392221530165,-0.0051392221530165
2018-07-24,-0.0354095522523597,-0.0354095522523597
2018-07-25,-0.0035398195732617,-0.0035398195732617
2018-07-26,0.0017738765800755,0.0017738765800755
2018-07-27,-0.0128091438161125,-0.0128091438161125
2018-07-30,-0.0156599720579831,-0.0156599720579831
2018-07-31,-0.00951082813398,-0.00951082813398
2018-08-01,0.0118993237685401,0.0118993237685401
2018-08-02,0.0353741820242118,0.0353741820242118
2018-08-03,0.0305375950310817,0.0305375950310817
2018-08-06,0.0131355703784559,0.0131355703784559
2018-08-07,-0.028404356307695,-0.028404356307695
2018-08-08,-0.0313708434841384,-0.0313708434841384
2018-08-09,-0.0173564486678312,-0.0173564486678312
2018-08-10,-0.0297211477336958,-0.0297211477336958
2018-08-13,-0.0373170010713407,-0.0373170010713407
2018-08-14,0.0186731770832112,0.0186731770832112
2018-08-15,0.0126090354486554,0.0126090354486554
2018-08-16,0.010057519169631,0.010057519169631
2018-08-17,0.0128755587317416,0.0128755587317416
2018-08-20,-0.00046905389423,-0.00046905389423
2018-08-21,0.0051619245944781,0.0051619245944781
2018-08-22,0.0070093280936505,0.0070093280936505
2018-08-23,0.0013869943508794,0.0013869943508794
2018-08-24,-0.0189814740820023,-0.0189814740820023
2018-08-27,0.0061061134418171,0.0061061134418171
2018-08-28,0.0051044368559601,0.0051044368559601
2018-08-29,-0.0004642631595534,-0.0004642631595534
2018-08-30,-0.0041880015610259,-0.0041880015610259
2018-08-31,-0.0018665849256978,-0.0018665849256978
2018-09-04,-0.0426429166309894,-0.0426429166309894
2018-09-05,0.0157636263152485,0.0157636263152485
2018-09-06,0.0033848981523808,0.0033848981523808
2018-09-07,-0.024108004123331,-0.024108004123331
2018-09-10,0.0177778079185956,0.0177778079185956
2018-09-11,-0.0009693917221805,-0.0009693917221805
2018-09-12,-0.0087932781565711,-0.0087932781565711
2018-09-13,-0.0255779862132376,-0.0255779862132376
2018-09-14,-0.034192015418881,-0.034192015418881
2018-09-17,0.0034079694111064,0.0034079694111064
2018-09-18,0.002423710443201,0.002423710443201
2018-09-19,-0.030992707093037,-0.030992707093037
2018-09-20,0.0294852646596324,0.0294852646596324
2018-09-21,-0.0014549313978893,-0.0014549313978893
2018-09-24,0.0009842745110257,0.0009842745110257
2018-09-25,-0.0147782880953442,-0.0147782880953442
2018-09-26,0.014565591047206,0.014565591047206
2018-09-27,-0.0117878076583228,-0.0117878076583228
2018-09-28,0.0268656217875764,0.0268656217875764
2018-10-01,-0.0053319780648424,-0.0053319780648424
2018-10-02,-0.0043859722504946,-0.0043859722504946
2018-10-03,0.0102789565019953,0.0102789565019953
2018-10-04,-0.0267639541352712,-0.0267639541352712
2018-10-05,-0.0115230236866723,-0.0115230236866723
2018-10-08,0.0177305159841905,0.0177305159841905
2018-10-09,-0.0243176069674738,-0.0243176069674738
2018-10-10,-0.0066838592810207,-0.0066838592810207
2018-10-11,-0.0434557763012574,-0.0434557763012574
2018-10-12,-0.0293021380391968,-0.0293021380391968
2018-10-15,0.0567806351323955,0.0567806351323955
2018-10-16,0.0025800385229326,0.0025800385229326
2018-10-17,-0.0041536823860514,-0.0041536823860514
2018-10-18,-0.0188975704682745,-0.0188975704682745
2018-10-19,0.0010706882996212,0.0010706882996212
2018-10-22,-0.0304487027634446,-0.0304487027634446
2018-10-23,0.0245261211600124,0.0245261211600124
2018-10-24,-0.0075922610055513,-0.0075922610055513
2018-10-25,-0.0037941246221227,-0.0037941246221227
2018-10-26,0.0181618008982069,0.0181618008982069
2018-10-29,-0.029016705954699,-0.029016705954699
2018-10-30,0.0499444836663431,0.0499444836663431
2018-10-31,-0.0057351725026758,-0.0057351725026758
2018-11-01,0.0453124425684435,0.0453124425684435
2018-11-02,0.0056625358059887,0.0056625358059887
2018-11-05,0.0453240960612102,0.0453240960612102
2018-11-06,0.0115511045625709,0.0115511045625709
2018-11-07,0.0232307023154345,0.0232307023154345
2018-11-08,0.0137931153114155,0.0137931153114155
2018-11-09,-0.0395987317239701,-0.0395987317239701
2018-11-12,-0.0280837132801251,-0.0280837132801251
2018-11-13,-0.0188157254194793,-0.0188157254194793
2018-11-14,-0.0096099531465051,-0.0096099531465051
2018-11-15,-0.0028751718697764,-0.0028751718697764
2018-11-16,0.0146028030224791,0.0146028030224791
2018-11-19,0.0114416915433091,0.0114416915433091
2018-11-20,0.0271520066553357,0.0271520066553357
2018-11-21,0.01232489124106,0.01232489124106
2018-11-23,0.0324384760027689,0.0324384760027689
2018-11-26,0.0085516709027275,0.0085516709027275
2018-11-27,0.003176356550011,0.003176356550011
2018-11-28,0.004206094730844,0.004206094730844
2018-11-29,0.0242233279286763,0.0242233279286763
2018-11-30,-0.0107857777030642,-0.0107857777030642
2018-12-03,-0.0076608589946248,-0.0076608589946248
2018-12-04,-0.046834782970626,-0.046834782970626
2018-12-06,0.0416210415857359,0.0416210415857359
2018-12-07,-0.0168243789233764,-0.0168243789233764
2018-12-10,-0.0149333699544269,-0.0149333699544269
2018-12-11,-0.0406199015885533,-0.0406199015885533
2018-12-12,-0.0148760585916496,-0.0148760585916496
2018-12-13,-0.0318257788766301,-0.0318257788766301
2018-12-14,0.0110658435185416,0.0110658435185416
2018-12-17,-0.0508965310305419,-0.0508965310305419
2018-12-18,0.0079074912739383,0.0079074912739383
2018-12-19,-0.02702695891296,-0.02702695891296
2018-12-20,-0.045792065476824,-0.045792065476824
2018-12-21,-0.0362693964482918,-0.0362693964482918
2018-12-24,0.0156038330720541,0.0156038330720541
2018-12-26,0.0549305057951655,0.0549305057951655
2018-12-27,0.008945709056567,0.008945709056567
2018-12-28,-0.0259165521694825,-0.0259165521694825
2018-12-31,-0.0522917674571347,-0.0522917674571347
2019-01-02,0.0546712783585292,0.0546712783585292
2019-01-03,0.0231023359922488,0.0231023359922488
2019-01-04,0.0183660520933273,0.0183660520933273
2019-01-07,0.029138328899999,0.029138328899999
2019-01-08,0.0208706244434056,0.0208706244434056
2019-01-09,0.0093294373744026,0.0093294373744026
2019-01-10,0.00925389467553,0.00925389467553
2019-01-11,0.0166667196485741,0.0166667196485741
2019-01-14,0.0101867744424784,0.0101867744424784
2019-01-15,-0.012763570277116,-0.012763570277116
2019-01-16,0.01399775987998,0.01399775987998
2019-01-17,0.0165745431346883,0.0165745431346883
2019-01-18,-0.0145473361090601,-0.0145473361090601
2019-01-22,-0.0731573103069425,-0.0731573103069425
2019-01-23,-0.0339892474218948,-0.0339892474218948
2019-01-24,0.0184957556787428,0.0184957556787428
2019-01-25,0.0246246160243635,0.0246246160243635
2019-01-28,0.0118132812749966,0.0118132812749966
2019-01-29,0.0223661608731278,0.0223661608731278
2019-01-30,0.0,0.0
2019-01-31,0.0160275156067962,0.0160275156067962
2019-02-01,-0.0135058956069585,-0.0135058956069585
2019-02-04,0.0080045392498874,0.0080045392498874
2019-02-05,0.0079052119838796,0.0079052119838796
2019-02-06,-0.0084174871548309,-0.0084174871548309
2019-02-07,-0.0062288001869763,-0.0062288001869763
2019-02-08,-0.0091585491528785,-0.0091585491528785
2019-02-11,0.007505835473778,0.007505835473778
2019-02-12,0.013659634336184,0.013659634336184
2019-02-13,0.0016806038462617,0.0016806038462617
2019-02-14,0.0005608653350884,0.0005608653350884
2019-02-15,0.0206013840809871,0.0206013840809871
2019-02-19,0.0021869330878357,0.0021869330878357
2019-02-20,-0.0032680485455532,-0.0032680485455532
2019-02-21,-0.0148433452356497,-0.0148433452356497
2019-02-22,0.009994464346931,0.009994464346931
2019-02-25,-0.0272776869656913,-0.0272776869656913
2019-02-26,-0.1652892622468047,-0.1652892622468047
2019-02-27,-0.0099928865835519,-0.0099928865835519
2019-02-28,-0.0130623624810951,-0.0130623624810951
2019-03-01,-0.0219298380147959,-0.0219298380147959
2019-03-04,0.0014815153899015,0.0014815153899015
2019-03-05,-0.0022472423811424,-0.0022472423811424
2019-03-06,-0.0624060084062443,-0.0624060084062444
2019-03-07,-0.0080000305175781,-0.0080000305175781
2019-03-08,0.0065628285590028,0.0065628285590028
2019-03-11,0.0049099398225275,0.0049099398225275
2019-03-12,-0.0186992270198415,-0.0186992270198415
2019-03-13,-0.0057803217843711,-0.0057803217843711
2019-03-14,-0.01495019150715,-0.01495019150715
2019-03-15,-0.0109797392538465,-0.0109797392538465
2019-03-18,0.0059676599514332,0.0059676599514332
2019-03-19,-0.0160067044831609,-0.0160067044831609
2019-03-20,-0.0350427225723057,-0.0350427225723057
2019-03-21,0.0338379456750401,0.0338379456750401
2019-03-22,0.0216450212875794,0.0216450212875794
2019-03-25,0.0146299550747168,0.0146299550747168
2019-03-26,-0.0033812309476751,-0.0033812309476751
2019-03-27,-0.0042553353816904,-0.0042553353816904
2019-03-28,-0.0352234354805342,-0.0352234354805342
2019-03-29,0.0106382879787067,0.0106382879787067
2019-04-01,0.0217580509120994,0.0217580509120994
2019-04-02,-0.0059372090797881,-0.0059372090797881
2019-04-03,0.0068143036853256,0.0068143036853256
2019-04-04,0.0204952835470819,0.0204952835470819
2019-04-05,0.0209030099667736,0.0209030099667736
2019-04-08,-0.0041186317397728,-0.0041186317397728
2019-04-09,-0.0082713300419868,-0.0082713300419868
2019-04-10,0.0335241877704482,0.0335241877704482
2019-04-11,0.0070810505364099,0.0070810505364099
2019-04-12,0.0093530698575732,0.0093530698575732
2019-04-15,-0.00776400470351,-0.00776400470351
2019-04-16,-0.0077699633787576,-0.0077699633787576
2019-04-17,-0.0108780376509437,-0.0108780376509437
2019-04-18,0.0109804190841376,0.0109804190841376
2019-04-22,-0.0464396577342617,-0.0464396577342617
2019-04-23,0.0162601468425821,0.0162601468425821
2019-04-24,0.0198886241900974,0.0198886241900974
2019-04-25,-0.0133963064019654,-0.0133963064019654
2019-04-26,0.0390438058702111,0.0390438058702111
2019-04-29,-0.0038168083418983,-0.0038168083418983
2019-04-30,-0.0030627841169855,-0.0030627841169855
2019-05-01,0.009237866641529,0.009237866641529
2019-05-02,-0.1489899360869638,-0.1489899360869638
2019-05-03,-0.0610376791583449,-0.0610376791583449
2019-05-06,-0.0088105643588379,-0.0088105643588379
2019-05-07,-0.072368405229607,-0.072368405229607
2019-05-08,-0.0189125114291554,-0.0189125114291554
2019-05-09,-0.0034802474906581,-0.0034802474906581
2019-05-10,-0.0282352671903721,-0.0282352671903721
2019-05-13,0.009815942018471,0.009815942018471
2019-05-14,0.0036630876901833,0.0036630876901833
2019-05-15,-0.0233702404115556,-0.0233702404115556
2019-05-16,0.0062112036708286,0.0062112036708286
2019-05-17,-0.0261846013712932,-0.0261846013712932
2019-05-20,-0.0231959149312703,-0.0231959149312703
2019-05-21,0.0221642861281544,0.0221642861281544
2019-05-22,-0.0449871943484623,-0.0449871943484623
2019-05-23,-0.0259562913613068,-0.0259562913613068
2019-05-24,0.0292072373401558,0.0292072373401558
2019-05-28,-0.0189702359284259,-0.0189702359284259
2019-05-29,-0.0080106735130893,-0.0080106735130893
2019-05-30,-0.0054054001807469,-0.0054054001807469
2019-05-31,-0.0274348162293131,-0.0274348162293131
2019-06-03,0.0014104022326469,0.0014104022326469
2019-06-04,0.0527045925700968,0.0527045925700968
2019-06-05,-0.0459317467045983,-0.0459317467045983
2019-06-06,0.0055096364451751,0.0055096364451751
2019-06-07,0.0013717735163463,0.0013717735163463
2019-06-10,-0.0084506962796427,-0.0084506962796427
2019-06-11,-0.016877687783801,-0.016877687783801
2019-06-12,-0.0561959457161437,-0.0561959457161437
2019-06-13,0.0612556823397121,0.0612556823397121
2019-06-14,0.013043431087944,0.013043431087944
2019-06-17,0.0316091650841748,0.0316091650841748
2019-06-18,0.0041321944938576,0.0041321944938576
2019-06-19,0.0054794466860145,0.0054794466860145
2019-06-20,0.0,0.0
2019-06-21,-0.0053908303829836,-0.0053908303829836
2019-06-24,-0.0987821423900305,-0.0987821423900305
2019-06-25,0.0254872675186536,0.0254872675186536
2019-06-26,-0.0145348696176139,-0.0145348696176139
2019-06-27,0.0279001554797238,0.0279001554797238
2019-06-28,0.0313390015369506,0.0313390015369506
2019-07-01,-0.0653061258913692,-0.0653061258913692
2019-07-02,-0.056851360893918,-0.056851360893918
2019-07-03,-0.0061633225367795,-0.0061633225367795
2019-07-05,0.0186625762985823,0.0186625762985823
2019-07-08,0.0090225476570052,0.0090225476570052
2019-07-09,-0.031484263230122,-0.031484263230122
2019-07-10,-0.0983103411399851,-0.098310341139985
2019-07-11,0.0177304799645111,0.0177304799645111
2019-07-12,-0.001785670038388,-0.001785670038388
2019-07-15,0.0407801461911742,0.0407801461911742
2019-07-16,1.537915644928405e-16,1.537915644928405e-16
2019-07-17,-0.0698466533910433,-0.0698466533910433
2019-07-18,-0.0182815189155729,-0.0182815189155729
2019-07-19,-0.0168223695990727,-0.0168223695990727
2019-07-22,-0.0170778278773481,-0.0170778278773481
2019-07-23,-0.0403727059893931,-0.0403727059893931
2019-07-24,-0.0682196852970084,-0.0682196852970084
2019-07-25,-0.028571401810159,-0.028571401810159
2019-07-26,-0.0073529340868178,-0.0073529340868178
2019-07-29,-0.0814814906388479,-0.0814814906388479
2019-07-30,0.0608519677851512,0.0608519677851512
2019-07-31,-0.0019156613882374,-0.0019156613882374
2019-08-01,-0.0745697638744339,-0.0745697638744339
2019-08-02,0.0247422449316878,0.0247422449316878
2019-08-05,-0.0226337717062694,-0.0226337717062694
2019-08-06,0.0416666252745538,0.0416666252745538
2019-08-07,0.0181818497082431,0.0181818497082431
2019-08-08,-0.0648919015757366,-0.0648919015757366
2019-08-09,0.0666666437555727,0.0666666437555727
2019-08-12,0.0393162432176024,0.0393162432176024
2019-08-13,1.4896173954807583e-16,1.4896173954807588e-16
2019-08-14,-0.0084175404466679,-0.0084175404466679
2019-08-15,0.0222222421470421,0.0222222421470421
2019-08-16,0.0336134945400942,0.0336134945400942
2019-08-19,0.0,0.0
2019-08-20,-0.0016366986355667,-0.0016366986355667
2019-08-21,0.0259740792552918,0.0259740792552918
2019-08-22,0.0173501031592792,0.0173501031592792
2019-08-23,-0.0279937532105862,-0.0279937532105862
2019-08-26,-0.0062893020461186,-0.0062893020461186
2019-08-27,-0.0659340790956831,-0.0659340790956831
2019-08-28,0.0268007252717392,0.0268007252717392
2019-08-29,-0.1955782437049792,-0.1955782437049792
2019-08-30,0.0323974280042851,0.0323974280042851
2019-09-03,-0.0341880028377925,-0.0341880028377925
2019-09-04,-0.0110375691874368,-0.0110375691874368
2019-09-05,0.0309050463579379,0.0309050463579379
2019-09-06,0.0534188053781935,0.0534188053781935
2019-09-09,0.1004016060411629,0.1004016060411629
2019-09-10,0.1158878311422442,0.1158878311422442
2019-09-11,0.0573356091787858,0.0573356091787858
2019-09-12,-0.0466988663561363,-0.0466988663561363
2019-09-13,-0.0050335922175055,-0.0050335922175055
2019-09-16,0.0389830534501309,0.0389830534501309
2019-09-17,-0.0480929400663159,-0.0480929400663159
2019-09-18,0.0051458336536784,0.0051458336536784
2019-09-19,0.0340135723422776,0.0340135723422776
2019-09-20,-0.001633946443083,-0.001633946443083
2019-09-23,0.0016556670438732,0.0016556670438732
2019-09-24,-0.0099009807501781,-0.0099009807501781
2019-09-25,0.0250836279078594,0.0250836279078594
2019-09-26,0.0407830334963706,0.0407830334963706
2019-09-27,0.0751173754464378,0.0751173754464378
2019-09-30,-0.026239111030974,-0.026239111030974
2019-10-01,-0.0209580643837254,-0.0209580643837254
2019-10-02,0.0077399675603106,0.0077399675603106
2019-10-03,0.0232919400674931,0.0232919400674931
2019-10-04,0.0075528990331154,0.0075528990331154
2019-10-07,0.0091463328205637,0.0091463328205637
2019-10-08,0.0182648222867149,0.0182648222867149
2019-10-09,0.0193165102633706,0.0193165102633706
2019-10-10,-0.0101891842780608,-0.0101891842780608
2019-10-11,0.0492040752671254,0.0492040752671254
2019-10-14,-0.0027397233430072,-0.0027397233430072
2019-10-15,0.0179310502677128,0.0179310502677128
2019-10-16,0.0407055896055967,0.0407055896055967
2019-10-17,-0.0116882698675445,-0.0116882698675445
2019-10-18,-0.0052770398754133,-0.0052770398754133
2019-10-21,0.0773263622199987,0.0773263622199987
2019-10-22,0.0351089532466374,0.0351089532466374
2019-10-23,0.0140186775323143,0.0140186775323143
2019-10-24,0.0091428484235491,0.0091428484235491
2019-10-25,0.0,0.0
2019-10-28,0.0271800422640813,0.0271800422640813
2019-10-29,-0.0754097933497106,-0.0754097933497106
2019-10-30,0.009434066238083,0.009434066238083
2019-10-31,-0.0783625802745578,-0.0783625802745578
2019-11-01,0.0452830967281292,0.0452830967281292
2019-11-04,0.08422301452481,0.08422301452481
2019-11-05,0.0480874920657422,0.0480874920657422
2019-11-06,0.0010427767176978,0.0010427767176978
2019-11-07,0.1200480203071955,0.1200480203071955
2019-11-08,0.0846730941385927,0.0846730941385927
2019-11-11,-0.0261506264672343,-0.0261506264672343
2019-11-12,0.002150484266579,0.002150484266579
2019-11-13,-0.0107758007190583,-0.0107758007190583
2019-11-14,0.0511425776375504,0.0511425776375504
2019-11-15,0.0329897582258589,0.0329897582258589
2019-11-18,0.0359281078074514,0.0359281078074514
2019-11-19,-0.0047891991446527,-0.0047891991446527
2019-11-20,0.018500445171808,0.018500445171808
2019-11-21,0.012404591614436,0.012404591614436
2019-11-22,-0.0411599249443117,-0.0411599249443117
2019-11-25,0.0477582612268192,0.0477582612268192
2019-11-26,-0.0250696793210476,-0.0250696793210476
2019-11-27,-0.006647644501361,-0.006647644501361
2019-11-29,0.0057637291542914,0.0057637291542914
2019-12-02,-0.0057034616925724,-0.0057034616925724
2019-12-03,0.0233917900354978,0.0233917900354978
2019-12-04,-0.0810294991746035,-0.0810294991746035
2019-12-05,0.0061919940366319,0.0061919940366319
2019-12-06,0.0533735867757167,0.0533735867757167
2019-12-09,0.0248804051318082,0.0248804051318082
2019-12-10,-0.0222427962897738,-0.0222427962897738
2019-12-11,0.0037735811710866,0.0037735811710866
2019-12-12,0.0009362616967974,0.0009362616967974
2019-12-13,0.0121609092183199,0.0121609092183199
2019-12-16,0.0009140977390682,0.0009140977390682
2019-12-17,-0.0073394427986996,-0.0073394427986996
2019-12-18,-0.0277520979731377,-0.0277520979731377
2019-12-19,-0.0399619473974673,-0.0399619473974673
2019-12-20,-0.024975024403963,-0.024975024403963
2019-12-23,-0.0194473413669732,-0.0194473413669732
2019-12-24,0.0072613788725334,0.0072613788725334
2019-12-26,0.01441816094467,0.01441816094467
2019-12-27,-0.0223577503676104,-0.0223577503676104
2019-12-30,-0.0124740007262596,-0.0124740007262596
2019-12-31,0.0189474005448188,0.0189474005448188
2020-01-02,-0.0541922032149356,-0.0541922032149356
2020-01-03,0.0109649542461146,0.0109649542461146
2020-01-06,0.0077007363750472,0.0077007363750472
2020-01-07,-0.0097297462257179,-0.0097297462257179
2020-01-08,-0.0120350772669197,-0.0120350772669197
2020-01-09,0.0242291045019097,0.0242291045019097
2020-01-10,-0.0172228038825734,-0.0172228038825734
2020-01-13,0.0241228365997201,0.0241228365997201
2020-01-14,0.0194174048126086,0.0194174048126086
2020-01-15,0.0170031721579797,0.0170031721579797
2020-01-16,0.0227743551246272,0.0227743551246272
2020-01-17,0.0,0.0
2020-01-21,0.0119999885559082,0.0119999885559082
2020-01-22,0.0039331328960624,0.0039331328960624
2020-01-23,0.017699144918923,0.017699144918923
2020-01-24,-0.0077294609427537,-0.0077294609427537
2020-01-27,-0.0039525654451937,-0.0039525654451937
2020-01-28,0.0236919810865579,0.0236919810865579
2020-01-29,0.0076629195973046,0.0076629195973046
2020-01-30,0.0076997036633851,0.0076997036633851
2020-01-31,0.0182692827910382,0.0182692827910382
2020-02-03,0.0424128913761323,0.0424128913761323
2020-02-04,-0.0026713921811271,-0.0026713921811271
2020-02-05,0.0265486889974428,0.0265486889974428
2020-02-06,0.0403779466917374,0.0403779466917374
2020-02-07,0.0389717493367574,0.0389717493367574
2020-02-10,-0.0190930610139143,-0.0190930610139143
2020-02-11,-0.0120481623155243,-0.0120481623155243
2020-02-12,-0.0024193333785558,-0.0024193333785558
2020-02-13,0.0332792092181912,0.0332792092181912
2020-02-14,-0.0047095343030071,-0.0047095343030071
2020-02-18,-0.0063191093736392,-0.0063191093736392
2020-02-19,0.0206022370237381,0.0206022370237381
2020-02-20,0.0155279353639834,0.0155279353639834
2020-02-21,0.0061396719374922,0.0061396719374922
2020-02-24,0.0214116149972059,0.0214116149972059
2020-02-25,-0.0083649931458734,-0.0083649931458734
2020-02-26,-0.1222475054935838,-0.1222475054935839
2020-02-27,-0.1205802317229782,-0.1205802317229782
2020-02-28,-0.0127795400608706,-0.0127795400608706
2020-03-02,-0.0098901262434185,-0.0098901262434185
2020-03-03,-0.0699223194713617,-0.0699223194713617
2020-03-04,0.0169682823462804,0.0169682823462804
2020-03-05,-0.0413317629277341,-0.0413317629277341
2020-03-06,-0.0814371585760443,-0.0814371585760443
2020-03-09,-0.0471428462437221,-0.0471428462437221
2020-03-10,-0.0377094953464421,-0.0377094953464421
2020-03-11,-0.0939393779572483,-0.0939393779572483
2020-03-12,0.001818223433061,0.001818223433061
2020-03-13,-0.0801334825671831,-0.0801334825671831
2020-03-16,-0.1784232578601705,-0.1784232578601705
2020-03-17,-0.134474369245893,-0.134474369245893
2020-03-18,-0.3018292738329718,-0.3018292738329718
2020-03-19,0.2624999379118305,0.2624999379118305
2020-03-20,-0.1146497202188439,-0.1146497202188439
2020-03-23,0.0563380600937404,0.0563380600937404
2020-03-24,0.0424242748264005,0.0424242748264005
2020-03-25,-0.0783783670582852,-0.0783783670582852
2020-03-26,0.0202311943557916,0.0202311943557916
2020-03-27,-0.0411765002874347,-0.0411765002874347
2020-03-30,-0.0632530248101107,-0.0632530248101107
2020-03-31,-0.0321543112558488,-0.0321543112558488
2020-04-01,-0.0357142522626987,-0.0357142522626987
2020-04-02,-0.0871080174107043,-0.0871080174107043
2020-04-03,-0.0957854444629475,-0.0957854444629475
2020-04-06,0.1445782705690841,0.1445782705690841
2020-04-07,-0.0414013089483273,-0.0414013089483273
2020-04-08,0.0102388978519625,0.0102388978519625
2020-04-09,0.140575016841644,0.140575016841644
2020-04-13,0.0616246590263639,0.0616246590263639
2020-04-14,-0.0576441149182328,-0.0576441149182328
2020-04-15,0.019830009577943,0.019830009577943
2020-04-16,-0.0775623211984437,-0.0775623211984437
2020-04-17,0.0055249226456823,0.0055249226456823
2020-04-20,-0.0056818127940016,-0.0056818127940016
2020-04-21,0.0060240907616461,0.0060240907616461
2020-04-22,0.0,0.0
2020-04-23,-0.0372493163569285,-0.0372493163569285
2020-04-24,0.014749248014462,0.014749248014462
2020-04-27,0.0521739316722768,0.0521739316722768
2020-04-28,0.1405836107399918,0.1405836107399918
2020-04-29,-0.0274841678470822,-0.0274841678470822
2020-04-30,-0.0355555216471354,-0.0355555216471354
2020-05-01,0.0,0.0
2020-05-04,0.041237072858995,0.041237072858995
2020-05-05,-0.0682352851418887,-0.0682352851418887
2020-05-06,-0.0556962091023866,-0.0556962091023866
2020-05-07,0.0146341327256489,0.0146341327256489
2020-05-08,0.0751172952185996,0.0751172952185996
2020-05-11,-0.0730088329864132,-0.0730088329864132
2020-05-12,0.0165485038642409,0.0165485038642409
2020-05-13,-0.0238663253620349,-0.0238663253620349
2020-05-14,-0.0150753624351763,-0.0150753624351763
2020-05-15,0.007672626785479,0.007672626785479
2020-05-18,0.0508474654547075,0.0508474654547075
2020-05-19,0.0512821139825328,0.0512821139825328
2020-05-20,0.0215517042047481,0.0215517042047481
2020-05-21,0.0255319930353364,0.0255319930353364
2020-05-22,-0.0102881048068422,-0.0102881048068422
2020-05-26,0.1132812376308717,0.1132812376308717
2020-05-27,0.0676819129771357,0.0676819129771357
2020-05-28,-0.1029640972111051,-0.1029640972111051
2020-05-29,0.0744681003965442,0.0744681003965442
2020-06-01,0.032679785921928,0.032679785921928
2020-06-02,-0.0354390678501829,-0.0354390678501829
2020-06-03,0.0362204759886204,0.0362204759886204
2020-06-04,0.1320181889855394,0.1320181889855394
2020-06-05,-0.0488721636031871,-0.0488721636031871
2020-06-08,0.0299999713897705,0.0299999713897705
2020-06-09,0.0281329648800903,0.0281329648800903
2020-06-10,-0.0150753624351762,-0.0150753624351762
2020-06-11,-0.0374100372920972,-0.0374100372920972
2020-06-12,0.0245566585333295,0.0245566585333295
2020-06-15,0.0792079107754741,0.0792079107754741
2020-06-16,-0.0718635992504886,-0.0718635992504886
2020-06-17,-0.0039266666878871,-0.0039266666878871
2020-06-18,-0.0093834009790118,-0.0093834009790118
2020-06-19,-0.023936147446166,-0.023936147446166
2020-06-22,0.0273972334300724,0.0273972334300724
2020-06-23,-0.0182054441409456,-0.0182054441409456
2020-06-24,-0.0394557776348059,-0.0394557776348059
2020-06-25,0.0564399930441119,0.0564399930441119
2020-06-26,-0.0249307248710938,-0.0249307248710938
2020-06-29,0.0128940046335181,0.0128940046335181
2020-06-30,0.0363636011995488,0.0363636011995488
2020-07-01,-0.0147650549655646,-0.0147650549655646
2020-07-02,-0.0317460017109371,-0.0317460017109371
2020-07-06,-0.0065876402805888,-0.0065876402805888
2020-07-07,0.0,0.0
2020-07-08,0.0431266430638702,0.0431266430638702
2020-07-09,-0.0684754197214433,-0.0684754197214433
2020-07-10,0.004172424580312,0.004172424580312
2020-07-13,-0.0524861394498458,-0.0524861394498458
2020-07-14,0.0379008377528236,0.0379008377528236
2020-07-15,0.0336473762820935,0.0336473762820935
2020-07-16,0.0237467423466377,0.0237467423466377
2020-07-17,0.0115830312495263,0.0115830312495263
2020-07-20,-0.0038859758790805,-0.0038859758790805
2020-07-21,-0.010256461357301,-0.010256461357301
